Test case , Test Step , Parameters , Page Name , Price Type , Expected Vlaue , Actual Vlaue, Status, OrderNumber, Comments
TC001,2.0,3 Decimal point, , , , , PASS,6782
TC001,3.0,4 Decimal point, , , , , PASS,6783
TC002,5.0,3 Decimal point, , , , , PASS,6784
TC003,8.0,3 Decimal point,ProductDetailsPopUp,Item price,'$78.477,'$49.99,FAIL,null
TC003,8.0,3 Decimal point,ProductDetailsPopUp,Discount,'9.750%,'3.27%,FAIL,null
TC003,8.0,3 Decimal point,ProductDetailsPopUp,Item price,'$78.477,'$49.99,FAIL,null
TC003,8.0,3 Decimal point,ProductDetailsPopUp,Discount,'9.750%,'3.27%,FAIL,null
TC003,8.0,3 Decimal point,VeiwPricingPopUp,Item price,'$78.477,'$49.99,FAIL,null
TC003,8.0,3 Decimal point,ProductDetailsPopUp,Item price,'$78.477,'$49.99,FAIL,null
TC003,8.0,3 Decimal point,ProductDetailsPopUp,Discount,'9.750%,'3.27%,FAIL,null
TC003,8.0,3 Decimal point,AddonPrice,Addon price,'Addon1 - $0.459 ( Flat Rate ),'Addon1 - $0.49 ( Flat Rate ),FAIL,null
TC003,8.0,3 Decimal point,ViewSummary,Discount percentage,'(9.750 %),'(3.27 %),FAIL,null
TC003,8.0,3 Decimal point,ViewSummary,Item price,'$78.477,'$49.99,FAIL,null
TC003,8.0,3 Decimal point,ViewSummary,subtotal,'$78.477,'$49.99,FAIL,null
TC003,8.0,3 Decimal point,ViewSummary,Discount,'-$7.652,'-$1.63,FAIL,null
TC003,8.0,3 Decimal point,ViewSummary,Addon price,'$0.459,'$0.49,FAIL,null
TC003,8.0,3 Decimal point,ViewSummary,postage price,'$32.540,'$12.90,FAIL,null
TC003,8.0,3 Decimal point,ViewSummary,total,'$103.824,'$61.75,FAIL,null
TC003,8.0,3 Decimal point,ShoppingCart,Item price,'$78.477,'$49.99,FAIL,null
TC003,8.0,3 Decimal point,ShoppingCart,Discount price,'9.750%,'3.27%,FAIL,null
TC003,8.0,3 Decimal point,ShoppingCart,Addon price,'$0.459,'$0.49,FAIL,null
TC003,8.0,3 Decimal point,ShoppingCart,postage price,'$32.540,'$12.90,FAIL,null
TC003,8.0,3 Decimal point,ShoppingCart,GridTotal,'$103.824,'$61.75,FAIL,null
TC003,8.0,3 Decimal point,ShoppingCart,total,'$103.824,'$61.75,FAIL,null
TC004,11.0,3 Decimal point, , , , , PASS,6785
TC004,12.0,4 Decimal point, , , , , PASS,6786
TC005,13.0,Discount Value and Coupon percentage., , , , , PASS,6787
TC005,14.0,3 Decimal point, , , , , PASS,6788
TC005,15.0,4 Decimal point, , , , , PASS,6789
