Test case , Test Step , Parameters , Page Name , Price Type , Expected Vlaue , Actual Vlaue, Status, OrderNumber, Comments
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ProductDetailsPopUp,Item price,'$2,'$0.6540,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ProductDetailsPopUp,Discount,'1%,'$1.4500,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ProductDetailsPopUp,Item price,'$2,'$0.6540,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ProductDetailsPopUp,Discount,'1%,'$1.4500,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,VeiwPricingPopUp,Item price,'$2,'$0.6540,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,Select List,Shipping Price,'$9,'$41.2564,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ProductDetailsPopUp,Item price,'$2,'$0.6540,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ProductDetailsPopUp,Discount,'1%,'$1.4500,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,AddonPrice,Addon price,'Addon1 - $3 ( Per Piece ),'Addon1 - $5.3698 ( Flat Rate ),FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ShoppingCart,Item price,'$2,'$0.6540,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ShoppingCart,Discount price,'1%,'$1.4500,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ShoppingCart,Addon price,'$27,'$5.3698,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ShoppingCart,Shipping price,'$9,'$41.2564,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ShoppingCart,GridTotal,'$54,'$51.0622,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,ShoppingCart,total,'$54,'$51.0622,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,OrderCheckOut,ItemPrice,'$2,'$0.6540,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,OrderCheckOut,Shipping price,'$9,'$41.2564,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,OrderCheckOut,Amount,'$54,'$51.0622,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,OrderCheckOut,SubTotal,'$54,'$51.0622,FAIL,null
TC051,152.0,4 Decimal point
Currency decimal and Order amount decimal values are Zero's,OrderCheckOut,PromotionDiscount,'-$4,'-$4.8500,FAIL,null
TC051,152.0,4 Decimal point
