Test case , Test Step , Parameters , Page Name , Price Type , Expected Vlaue , Actual Vlaue, Status, OrderNumber, Comments
TC008,23.0,3 Decimal point,Admin Coop Fund,TaxAmount,'1.982,'0.000,FAIL,6628
TC008,23.0,3 Decimal point,Admin Coop Fund,TaxAmount,'9,999,997.018,'9,999,999.000,FAIL,6628
TC008,23.0,3 Decimal point, , , , , Fail,6628
