Test case , Test Step , Parameters , Page Name , Price Type , Expected Vlaue , Actual Vlaue, Status, OrderNumber, Comments
TC030,90.0,4 Decimal point,OrderCheckOut,Discount,'$0.0000,'ship,FAIL,null
TC030,90.0,4 Decimal point,OrderCheckOut,PromotionDiscount,'-$14.4900,'-$0.0000,FAIL,null
TC030,90.0,4 Decimal point,OrderCheckOut,TaxAmount,'$49.6962,'$50.8930,FAIL,null
TC030,90.0,4 Decimal point,OrderCheckOut,Total,'$651.3446,'$667.0314,FAIL,null
TC030,90.0,4 Decimal point,Order checkout,Billing Address,'Billing address displays to user,'Billing address not displayed,FAIL,null
TC030,90.0,4 Decimal point,OrderCheckout,AppliedPayment,'$651.3446,'$667.0314,FAIL,null
TC030,90.0,4 Decimal point,Order Summary,Billing Address,'Billing address displays to user,'Billing address not displayed,FAIL,null
TC030,90.0,4 Decimal point,OS Print Popup,Billing Address,'Billing address displays to user,'Billing address not displayed,FAIL,null
TC030,90.0,4 Decimal point,OS Print Popup,Billing Address,'Billing address displays to user,'Billing address not displayed,FAIL,null
TC030,90.0,4 Decimal point,OS Print Popup,PrintTotal,'$651.3446,'$667.0314,FAIL,null
TC032,94.0,(2 Decimal point) Static print where item process type as print When Addons  Coupon  Discount  Tax were not applicable,ProductDetailsPopUp,Item price,'$1.55,'$9.90,FAIL,2
TC032,94.0,(2 Decimal point) Static print where item process type as print When Addons  Coupon  Discount  Tax were not applicable,ProductDetailsPopUp,Item price,'$1.55,'$9.90,FAIL,2
TC032,94.0,(2 Decimal point) Static print where item process type as print When Addons  Coupon  Discount  Tax were not applicable,VeiwPricingPopUp,Item price,'$1.55,'$9.90,FAIL,2
TC032,95.0,3 Decimal point,ProductDetailsPopUp,Item price,'$2.256,'$9.897,FAIL,2
TC032,95.0,3 Decimal point,ProductDetailsPopUp,Item price,'$2.256,'$9.897,FAIL,2
TC032,95.0,3 Decimal point,VeiwPricingPopUp,Item price,'$2.256,'$9.897,FAIL,2
TC032,95.0,3 Decimal point,Select List,Shipping Price,'$14.599,'$77.679,FAIL,2
TC032,95.0,3 Decimal point,ProductDetailsPopUp,Item price,'$2.256,'$9.897,FAIL,2
TC032,95.0,3 Decimal point,ViewSummary,Item price,'$2.256,'$9.897,FAIL,2
TC032,95.0,3 Decimal point,ViewSummary,subtotal,'$81.216,'$356.292,FAIL,2
TC032,95.0,3 Decimal point,ViewSummary,Addon price,'$0.000,'$4.000,FAIL,2
TC032,95.0,3 Decimal point,ViewSummary,Shipping price,'$14.599,'$77.679,FAIL,2
TC032,95.0,3 Decimal point,ViewSummary,total,'$95.815,'$437.971,FAIL,2
TC032,95.0,3 Decimal point,ShoppingCart,Item price,'$2.256,'$9.897,FAIL,2
TC032,95.0,3 Decimal point,ShoppingCart,Addon price,'$0.000,'$4.000,FAIL,2
TC032,95.0,3 Decimal point,ShoppingCart,Shipping price,'$14.599,'$77.679,FAIL,2
TC032,95.0,3 Decimal point,ShoppingCart,GridTotal,'$95.815,'$437.971,FAIL,2
TC032,95.0,3 Decimal point,ShoppingCart,total,'$95.815,'$437.971,FAIL,2
TC032,95.0,3 Decimal point,OrderCheckOut,ItemPrice,'$2.256,'$9.897,FAIL,2
TC032,95.0,3 Decimal point,OrderCheckOut,Discount,'$0.000,'ship,FAIL,2
TC032,95.0,3 Decimal point,OrderCheckOut,Shipping price,'$14.599,'$77.679,FAIL,2
TC032,95.0,3 Decimal point,OrderCheckOut,Amount,'$95.815,'$437.971,FAIL,2
TC032,95.0,3 Decimal point,OrderCheckOut,SubTotal,'$95.815,'$437.971,FAIL,2
TC032,95.0,3 Decimal point,OrderCheckOut,TaxPercentage,'(0.000%),'(8.260%),FAIL,2
TC032,95.0,3 Decimal point,OrderCheckOut,TaxAmount,'$0.000,'$36.176,FAIL,2
TC032,95.0,3 Decimal point,OrderCheckOut,Total,'$95.815,'$474.147,FAIL,2
TC032,95.0,3 Decimal point,Order checkout,Billing Address,'Billing address displays to user,'Billing address not displayed,FAIL,2
TC032,95.0,3 Decimal point,OrderCheckout,AppliedPayment,'$95.815,'$474.147,FAIL,2
TC032,95.0,3 Decimal point,Order Summary,ItemPrice,'$2.256,'$9.897,FAIL,2
TC032,95.0,3 Decimal point,Order Summary,Shipping price,'$14.599,'$77.679,FAIL,2
TC032,95.0,3 Decimal point,Order Summary,Amount,'$95.815,'$437.971,FAIL,2
