Test case , Test Step , Parameters , Page Name , Price Type , Expected Vlaue , Actual Vlaue, Status, OrderNumber, Comments
TC001,1.0,(2 Decimal point) To test Dynamic-Mailing List price with all available parameters , , , , , Fail,7024
TC001,2.0,3 Decimal point, , , , , Fail,7025
TC002,4.0,(2 Decimal point) To test Dynamic-print with list When Enable calculate tax is unchecked., , , , , Fail,7027
TC002,5.0,3 Decimal point, , , , , Fail,7028
TC002,6.0,4 Decimal point, , , , , Fail,7029
TC003,7.0,(2 Decimal point) To test Dynamic-print when Discount and promotion coupon Percentage where item price is flat rate, , , , , Fail,7030
TC003,8.0,3 Decimal point, , , , , Fail,7031
TC003,9.0,4 Decimal point, , , , , Fail,7032
TC004,10.0,(2 Decimal point) To test Dynamic-print with list WhenDiscount percentage and coupon value., , , , , Fail,7033
