Test case , Test Step , Parameters , Page Name , Price Type , Expected Vlaue , Actual Vlaue, Status, OrderNumber, Comments
TC001,1.0,(2 Decimal point) To test Dynamic-Mailing List price with all available parameters , , , , , PASS,7084
TC002,4.0,(2 Decimal point) To test Dynamic-print with list When Enable calculate tax is unchecked.,PS View Orders,Total,'$115.11,'$1,115.11,FAIL,7087
TC002,4.0,(2 Decimal point) To test Dynamic-print with list When Enable calculate tax is unchecked.,PS View Orders,Postage Price,'$100.00,'$1,100.00,FAIL,7087
TC002,4.0,(2 Decimal point) To test Dynamic-print with list When Enable calculate tax is unchecked.,PS Print Popup,PrintTotal,'$115.11,'$1,115.11,FAIL,7087
TC002,4.0,(2 Decimal point) To test Dynamic-print with list When Enable calculate tax is unchecked.,PS Print Popup,Amount,'$118.23,'$1,118.23,FAIL,7087
TC002,4.0,(2 Decimal point) To test Dynamic-print with list When Enable calculate tax is unchecked.,PS Print Popup,SubTotal,'$118.23,'$1,118.23,FAIL,7087
TC002,4.0,(2 Decimal point) To test Dynamic-print with list When Enable calculate tax is unchecked.,PS Print Popup,AppliedTotalPostagePrice,'$100.00,'$1,100.00,FAIL,7087
TC002,4.0,(2 Decimal point) To test Dynamic-print with list When Enable calculate tax is unchecked., , , , , Fail,7087
TC002,5.0,3 Decimal point, , , , , PASS,7088
TC002,6.0,4 Decimal point, , , , , PASS,7089
TC003,7.0,(2 Decimal point) To test Dynamic-print when Discount and promotion coupon Percentage where item price is flat rate, , , , , PASS,7090
TC003,8.0,3 Decimal point,ViewSummary,postage price,'$32.540,'$12.320,FAIL,null
TC003,8.0,3 Decimal point,ViewSummary,total,'$103.824,'$83.604,FAIL,null
TC003,8.0,3 Decimal point,ShoppingCart,postage price,'$32.540,'$12.320,FAIL,null
TC003,8.0,3 Decimal point,ShoppingCart,GridTotal,'$103.824,'$83.604,FAIL,null
TC003,8.0,3 Decimal point,ShoppingCart,total,'$103.824,'$83.604,FAIL,null
TC003,8.0,3 Decimal point,OrderCheckOut,postage price,'$32.540,'$12.320,FAIL,null
TC003,8.0,3 Decimal point,OrderCheckOut,Amount,'$103.824,'$83.604,FAIL,null
TC003,8.0,3 Decimal point,OrderCheckOut,SubTotal,'$103.824,'$83.604,FAIL,null
TC003,8.0,3 Decimal point,OrderCheckOut,TaxAmount,'$5.147,'$4.025,FAIL,null
TC003,8.0,3 Decimal point,OrderCheckOut,Total,'$97.886,'$76.544,FAIL,null
TC003,8.0,3 Decimal point,OrderCheckout,AppliedPayment,'$97.886,'$76.544,FAIL,null
TC003,8.0,3 Decimal point,Order Summary,postage price,'$32.540,'$12.320,FAIL,null
TC003,8.0,3 Decimal point,Order Summary,Amount,'$103.824,'$83.604,FAIL,null
TC003,8.0,3 Decimal point,Order Summary,SubTotal,'$103.824,'$83.604,FAIL,null
TC003,8.0,3 Decimal point,Order Summary,TaxValue,'$5.147,'$4.025,FAIL,null
TC003,8.0,3 Decimal point,Order Summary,Total,'$97.886,'$76.544,FAIL,null
TC003,8.0,3 Decimal point,Order Summary,AppliedTotalPostagePrice,'$32.540,'$12.320,FAIL,null
TC003,8.0,3 Decimal point,OS Print Popup,PrintTotal,'$97.886,'$76.544,FAIL,null
TC003,8.0,3 Decimal point,OS Print Popup,Amount,'$103.824,'$83.604,FAIL,null
TC003,8.0,3 Decimal point,OS Print Popup,SubTotal,'$103.824,'$83.604,FAIL,null
TC003,8.0,3 Decimal point,OS Print Popup,PrintTaxValue,'$5.147,'$4.025,FAIL,null
TC003,8.0,3 Decimal point,OS Print Popup,AppliedTotalPostagePrice,'$32.540,'$12.320,FAIL,null
TC003,8.0,3 Decimal point,User View Orders,Postage,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,User View Orders,Postage,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,User View Orders,Tax,'$5.147,'$4.025,FAIL,7091
TC003,8.0,3 Decimal point,User View Orders,Total,'$97.886,'$76.544,FAIL,7091
TC003,8.0,3 Decimal point,User View Orders,Postage,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,User View Orders,Tax,'$5.147,'$4.025,FAIL,7091
TC003,8.0,3 Decimal point,User View Orders,Total,'$97.886,'$76.544,FAIL,7091
TC003,8.0,3 Decimal point,User View Orders,Postage Price,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,User Print Popup,PrintTotal,'$97.886,'$76.544,FAIL,7091
TC003,8.0,3 Decimal point,User Print Popup,Amount,'$103.824,'$83.604,FAIL,7091
TC003,8.0,3 Decimal point,User Print Popup,SubTotal,'$103.824,'$83.604,FAIL,7091
TC003,8.0,3 Decimal point,User Print Popup,PrintTaxValue,'$5.147,'$4.025,FAIL,7091
TC003,8.0,3 Decimal point,User Print Popup,AppliedTotalPostagePrice,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,Approver View Orders,Postage,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,Approver View Orders,Postage,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,Approver View Orders,Tax,'$5.147,'$4.025,FAIL,7091
TC003,8.0,3 Decimal point,Approver View Orders,Total,'$97.886,'$76.544,FAIL,7091
TC003,8.0,3 Decimal point,Approver View Orders,Postage,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,Approver View Orders,Tax,'$5.147,'$4.025,FAIL,7091
TC003,8.0,3 Decimal point,Approver View Orders,Total,'$97.886,'$76.544,FAIL,7091
TC003,8.0,3 Decimal point,Approver View Orders,Postage Price,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,Approver Print Popup,PrintTotal,'$97.886,'$76.544,FAIL,7091
TC003,8.0,3 Decimal point,Approver Print Popup,Amount,'$103.824,'$83.604,FAIL,7091
TC003,8.0,3 Decimal point,Approver Print Popup,SubTotal,'$103.824,'$83.604,FAIL,7091
TC003,8.0,3 Decimal point,Approver Print Popup,PrintTaxValue,'$5.147,'$4.025,FAIL,7091
TC003,8.0,3 Decimal point,Approver Print Popup,AppliedTotalPostagePrice,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,PS View Orders,Postage,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,PS View Orders,Postage,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,PS View Orders,Tax,'$5.147,'$4.025,FAIL,7091
TC003,8.0,3 Decimal point,PS View Orders,Total,'$97.886,'$76.544,FAIL,7091
TC003,8.0,3 Decimal point,PS View Orders,Postage,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,PS View Orders,Tax,'$5.147,'$4.025,FAIL,7091
TC003,8.0,3 Decimal point,PS View Orders,Total,'$97.886,'$76.544,FAIL,7091
TC003,8.0,3 Decimal point,PS View Orders,Postage Price,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point,PS Print Popup,PrintTotal,'$97.886,'$76.544,FAIL,7091
TC003,8.0,3 Decimal point,PS Print Popup,Amount,'$103.824,'$83.604,FAIL,7091
TC003,8.0,3 Decimal point,PS Print Popup,SubTotal,'$103.824,'$83.604,FAIL,7091
TC003,8.0,3 Decimal point,PS Print Popup,PrintTaxValue,'$5.147,'$4.025,FAIL,7091
TC003,8.0,3 Decimal point,PS Print Popup,AppliedTotalPostagePrice,'$32.540,'$12.320,FAIL,7091
TC003,8.0,3 Decimal point, , , , , Fail,7091
TC003,9.0,4 Decimal point, , , , , PASS,7092
TC004,10.0,(2 Decimal point) To test Dynamic-print with list WhenDiscount percentage and coupon value., , , , , PASS,7093
